"AICC","p","q","res_ratio"
41570.8500634068,23,4,1.03614026181912
41572.610608433,24,4,1.03514629325242
NA,NA,NA,1
41575.6195864647,26,4,1.02716926886059
NA,NA,NA,1
NA,NA,NA,1
41560.7908050779,29,4,1.03397440329404
NA,NA,NA,1
41926.4858615877,1,5,0.996248434927193
41709.8787661639,2,5,0.996972945771208
